time_total_s,status,rmse,config__pidKP,config__pidKI
1026.4489703178406,success,0.2955824745943996,8.824173011690034,3
1013.1084606647491,success,0.2971905969074435,5.07469973424225,3
1018.9880423545837,success,0.3004152661128616,5.662184838668347,3.7230668206327473
1016.0536952018738,success,0.30699928488216977,6.343233764732193,4.918609687992741
1028.0776138305664,success,0.2955099877491641,8.717036467288867,3
1014.5221695899963,success,0.30393749555485317,6.248221276530074,4.395588212868763
1026.9536044597626,success,0.2953558856960223,8.514810947464039,3
1017.6961669921875,success,0.34743943918636766,10.223498928459787,11.874870055011018
1030.1720008850098,success,0.29888537567061413,9.213318501647082,3.4174669123535364
1023.758953332901,success,0.3043582059768739,9.103373073326456,4.218517529555727
1035.7689158916473,success,0.30176263833366523,11.750699198333807,3.1345826980478386
1039.621574163437,success,0.3044371267298484,12.75018176538737,3.1486551809437837
1018.1147537231445,success,0.3254604774598578,13.73658004229735,6.837424411908094
1030.8876826763153,success,0.30109730800080914,11.763783488477394,3
1008.3510723114014,success,0.34986596171530315,12.47429635918188,12.51280138517262
1032.8878693580627,success,0.30353605399604877,12.602475127407127,3.051650290021195
1015.7463207244873,success,0.2962056597200649,5.75193924217186,3
1015.1953926086426,success,0.2962555286488222,5.754671638869777,3
1014.9440276622772,success,0.29561947718849224,6.417244141559653,3
1020.2333064079285,success,0.30769341585574617,8.02849440449273,4.864799015566215
1018.2789862155914,success,0.35427602322985285,14.392397091858271,13.951217270628192
1024.434739112854,success,0.30475797443090646,8.548013602259289,4.3345244008025645
1025.521921634674,success,0.29572021120107483,8.925207295420606,3
1018.3441517353058,success,0.2952786086692581,6.829550307703503,3
1016.1700916290283,success,0.30050791211637684,6.040050448398336,3.786744870984317
1012.5971455574036,success,0.3003870785502827,5.711825341767552,3.7229543453101086
997.8199133872986,success,0.3578817743819311,6.450955350303852,14.077244244319582
1012.420590877533,success,0.3407424004884928,7.975938514334613,10.576611965798637
1010.4630496501923,success,0.3228778588735585,5.457264580396577,7.706719700486035
1016.7198417186737,success,0.326196698264691,9.275402083648718,7.6639879060055875
999.429803609848,success,0.32148857093881117,3,7.749451494966482
1017.583066701889,success,0.30487020201389164,7.085088442402025,4.53484680354598
1023.2724652290344,success,0.2950379376871939,7.880169301416917,3
1032.041265487671,success,0.2959701868067408,9.146219370428682,3
1020.1677067279816,success,0.29498945364128826,7.669587774393418,3
1019.2562704086304,success,0.30489095966075486,7.295669969425525,4.5220575784141035
1021.1313917636871,success,0.29603221498952703,9.20751234823193,3
1019.9427714347839,success,0.29815566670858046,8.927387843573133,3.3489447275547697
1023.0059096813202,success,0.29598552461754735,6.037869900245811,3
1024.0573902130127,success,0.30260765591996136,8.495826664658544,4.027758422794747
1015.953367471695,success,0.29695915094105607,5.650532363964302,3.0808613954317767
1019.1005599498749,success,0.29556633167972884,6.4694310791603975,3
1019.7403299808502,success,0.29507285048362836,7.937538286791154,3
1014.474173784256,success,0.3035902230145837,7.027719457027787,4.327903495937214
1027.6825227737427,success,0.29500334884166235,7.655085411694482,3
