timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1626246000,cloamy,2021,-0.5266381479799017,0.2583073521861568,12,3,ET0,2,0,15.48,3.7200181370317593,4.71830645976308,4.359565570371304,0.0
1626332400,cloamy,2021,-0.6219986765964148,0.2583073521861568,12,3,ET0,2,10.31,15.48,6.588938290136868,4.71830645976308,4.164123487026854,0.0
1626418800,cloamy,2021,-0.768169297030247,-0.6219986765964148,12,3,ET0,2,0,10.31,4.2070949143533625,4.71830645976308,4.072527449547529,10.8
1626505200,cloamy,2021,-0.9186046292077593,-0.6219986765964148,12,3,ET0,2,5.93,10.31,1.7206288405645938,4.71830645976308,3.9092554139912314,0.8
1626591600,cloamy,2021,-1.0338766822438845,-0.9186046292077593,12,3,ET0,2,0,5.93,2.3398193330169916,4.71830645976308,3.8074892385620225,0.0
1626678000,cloamy,2021,-0.9756465863435165,-0.9186046292077593,12,3,ET0,2,7.88,5.93,5.542148180411579,4.71830645976308,3.7897814270424925,0.0
1626764400,cloamy,2021,-0.9746481340780334,-0.9756465863435165,12,3,ET0,2,0,7.88,6.336708517861463,4.71830645976308,3.819304673759938,0.0
1626850800,cloamy,2021,-0.8278369120929381,-0.9756465863435165,12,3,ET0,2,14.06,7.88,7.723088615724408,4.71830645976308,3.9050281057994027,0.0
1626937200,cloamy,2021,-0.8761588772770593,-0.8278369120929381,12,3,ET0,2,0,14.06,6.384988487195638,4.71830645976308,3.951344729770352,0.0
1627023600,cloamy,2021,-0.7440551330944359,-0.8278369120929381,12,3,ET0,2,13.11,14.06,6.724001721462045,4.71830645976308,4.006980491437853,0.0
1627110000,cloamy,2021,-0.7743024692212981,-0.7440551330944359,12,3,ET0,2,0,13.11,6.639604206034317,4.71830645976308,4.055271848486855,0.0
1627196400,cloamy,2021,-0.6672884217319133,-0.7440551330944359,12,3,ET0,2,12.71,13.11,6.068344799075018,4.71830645976308,4.0862290280429105,0.0
1627282800,cloamy,2021,-0.7668699516747003,-0.6672884217319133,12,3,ET0,2,0,12.71,3.7441148307248353,4.71830645976308,4.070959228109202,0.0
1627369200,cloamy,2021,-0.6814126578196257,-0.6672884217319133,12,3,ET0,2,9.0,12.71,5.25782491390273,4.71830645976308,4.079159450106932,1.0
