"refStructureName","companyName","fieldName","sectorName","plantRow","detectedValueTypeId","timestamp","value"
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","DRIPPER",1717977600,5.08
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","PLUV_CURR",1717977600,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","DRIPPER",1717977600,10.23
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","PLUV_CURR",1718064000,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","PLUV_CURR",1718064000,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","ADVICE",1718064000,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","DRIPPER",1718064000,5.04
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","DRIPPER",1718064000,12
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","PLUV_CURR",1718150400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","DRIPPER",1718150400,11.16
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","PLUV_CURR",1718150400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","DRIPPER",1718150400,9.51
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","ADVICE",1718150400,0
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","DRIPPER",1718236800,8.82
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T0","T0","DRIPPER",1718236800,7.88
"ZESPRI","AZ. AGR. DALLE FABBRICHE ANDREA","Fondo Errano 2024","T1","T1 basso","ADVICE",1718236800,7.787
