"refStructureName","companyName","fieldName","sectorName","plantRow","detectedValueTypeId","timestamp","value"
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1714867200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1714953600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1715040000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715040000,4.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715040000,4.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715040000,0.005
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715040000,4.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715040000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715040000,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1715040000,4.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715126400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715126400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1715126400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715126400,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715126400,0.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715126400,0.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715126400,0.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1715126400,0.2
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715212800,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","PLUV_CURR",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","DRIPPER",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715299200,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","DRIPPER",1715385600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","PLUV_CURR",1715385600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 basso","PLUV_CURR",1715385600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 alto","DRIPPER",1715385600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T1","T1 alto","PLUV_CURR",1715385600,0
"AGRINTESA2018","AZ. AGR. SAME","Fondo SAME 2024","T0","T0 basso","DRIPPER",1715385600,0
