"refStructureName","companyName","fieldName","sectorName","plantRow","timestamp","optimal","actual"
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1723932000,4.396149,3.14366241030777
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1723932000,4.396149,3.14366241030777
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727128800,4.396149,3.11547510305053
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726005600,4.396149,3.06087625732649
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726005600,4.396149,3.06087625732649
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727215200,4.396149,3.11413600137818
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727215200,4.396149,3.1155150388627
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727301600,4.396149,3.11683122935292
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727301600,4.396149,3.11901159107411
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724018400,4.396149,3.09320231973674
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726264800,4.396149,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727474400,4.396149,3.12683378525162
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727474400,4.396149,3.1277219154298
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726351200,4.396149,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727560800,4.396149,3.132068604511
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727560800,4.396149,3.13499289219521
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726437600,4.396149,NULL
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724364000,4.396149,3.0806619765841
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724364000,4.396149,3.0806619765841
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727992800,4.396149,3.14725293598401
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727992800,4.396149,3.14601409090033
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724450400,4.396149,3.07490294735909
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724450400,4.396149,3.07490294735909
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724536800,4.396149,3.07449564538193
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724536800,4.396149,3.07449564538193
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724623200,4.396149,3.06948404475189
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724623200,4.396149,3.06948404475189
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727733600,4.396149,3.18403459989181
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1727733600,4.396149,3.19769311132106
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1723413600,4.396149,3.07599065096358
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1723413600,4.396149,3.07599065096358
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724796000,4.396149,3.07432643822884
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1724796000,4.396149,3.07432643822885
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726696800,4.396149,3.11798658434089
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1726696800,4.396149,3.11798658434089
"AGRISOL","AZ. AGR. ANCARANI BIAGIO","Fondo Ancarani 2024","T0","T0 alto",1725746400,4.396149,3.06566947454849
