"date","fieldName","sectorName","yy","value"
"2022-05-26 00:00:00","Fondo ERRANO","T0",-60,-35.0167530747181
"2022-05-27 00:00:00","Fondo ERRANO","T0",-20,-63.7725084579144
"2022-05-27 00:00:00","Fondo ERRANO","T0",-60,-38.1642864563008
"2022-05-28 00:00:00","Fondo ERRANO","T0",-60,-41.5526735944191
"2022-05-28 00:00:00","Fondo ERRANO","T0",-20,-70.6549579732609
"2022-05-29 00:00:00","Fondo ERRANO","T0",-60,-41.0201359673109
"2022-05-29 00:00:00","Fondo ERRANO","T0",-20,-69.1945924655516
"2022-05-30 00:00:00","Fondo ERRANO","T0",-60,-41.3525179056591
"2022-05-30 00:00:00","Fondo ERRANO","T0",-20,-71.3721645223207
"2022-05-31 00:00:00","Fondo ERRANO","T0",-20,-76.7913506405671
"2022-05-31 00:00:00","Fondo ERRANO","T0",-60,-42.7644610026367
"2022-06-01 00:00:00","Fondo ERRANO","T0",-60,-45.7033307921032
"2022-06-01 00:00:00","Fondo ERRANO","T0",-20,-83.010462000374
"2022-06-02 00:00:00","Fondo ERRANO","T0",-20,-91.1596303066149
"2022-06-02 00:00:00","Fondo ERRANO","T0",-60,-48.0458663322427
"2022-06-03 00:00:00","Fondo ERRANO","T0",-20,-97.3061112867434
"2022-06-03 00:00:00","Fondo ERRANO","T0",-60,-49.116000071444
"2022-06-04 00:00:00","Fondo ERRANO","T0",-60,-51.3909652444715
"2022-06-04 00:00:00","Fondo ERRANO","T0",-20,-103.487241324609
"2022-06-05 00:00:00","Fondo ERRANO","T0",-60,-53.3875158958515
"2022-06-05 00:00:00","Fondo ERRANO","T0",-20,-107.852543585429
"2022-06-06 00:00:00","Fondo ERRANO","T0",-20,-116.534804274567
"2022-06-06 00:00:00","Fondo ERRANO","T0",-60,-55.7371868747761
"2022-06-07 00:00:00","Fondo ERRANO","T0",-60,-57.5957107681168
"2022-06-07 00:00:00","Fondo ERRANO","T0",-20,-126.619559533697
"2022-06-08 00:00:00","Fondo ERRANO","T0",-60,-58.5288615912272
"2022-06-08 00:00:00","Fondo ERRANO","T0",-20,-134.830107952355
"2022-06-09 00:00:00","Fondo ERRANO","T0",-20,-143.710940074789
"2022-06-09 00:00:00","Fondo ERRANO","T0",-60,-62.0250336900822
"2022-06-10 00:00:00","Fondo ERRANO","T0",-20,-154.10519757328
"2022-06-10 00:00:00","Fondo ERRANO","T0",-60,-65.8053110874583
"2022-06-11 00:00:00","Fondo ERRANO","T0",-20,-151.231534393277
"2022-06-11 00:00:00","Fondo ERRANO","T0",-60,-71.8357034012792
"2022-06-12 00:00:00","Fondo ERRANO","T0",-60,-77.3093023982352
"2022-06-12 00:00:00","Fondo ERRANO","T0",-20,-149.526548845459
"2022-06-13 00:00:00","Fondo ERRANO","T0",-20,-153.291624021296
"2022-06-13 00:00:00","Fondo ERRANO","T0",-60,-84.2085044070035
"2022-06-14 00:00:00","Fondo ERRANO","T0",-60,-89.641503480554
"2022-06-14 00:00:00","Fondo ERRANO","T0",-20,-151.573245747437
"2022-06-15 00:00:00","Fondo ERRANO","T0",-20,-144.935141674108
"2022-06-15 00:00:00","Fondo ERRANO","T0",-60,-94.1509385583653
"2022-06-16 00:00:00","Fondo ERRANO","T0",-60,-97.2394778815075
"2022-06-16 00:00:00","Fondo ERRANO","T0",-20,-142.506744454563
"2022-06-17 00:00:00","Fondo ERRANO","T0",-20,-143.112281115599
"2022-06-17 00:00:00","Fondo ERRANO","T0",-60,-100.39027066998
"2022-06-18 00:00:00","Fondo ERRANO","T0",-60,-103.253240829371
"2022-06-18 00:00:00","Fondo ERRANO","T0",-20,-147.760107448528
"2022-06-19 00:00:00","Fondo ERRANO","T0",-60,-107.628507343295
"2022-06-19 00:00:00","Fondo ERRANO","T0",-20,-155.038152063568
"2022-06-20 00:00:00","Fondo ERRANO","T0",-20,-157.517407638484
"2022-06-20 00:00:00","Fondo ERRANO","T0",-60,-112.95071852106
"2022-06-21 00:00:00","Fondo ERRANO","T0",-20,-159.007554382198
"2022-06-21 00:00:00","Fondo ERRANO","T0",-60,-117.677188014745
"2022-06-22 00:00:00","Fondo ERRANO","T0",-20,-160.305286691169
"2022-06-22 00:00:00","Fondo ERRANO","T0",-60,-116.23299797823
"2022-06-23 00:00:00","Fondo ERRANO","T0",-20,-163.764534402883
"2022-06-23 00:00:00","Fondo ERRANO","T0",-60,-114.703808148717
"2022-06-24 00:00:00","Fondo ERRANO","T0",-20,-167.836540146858
"2022-06-24 00:00:00","Fondo ERRANO","T0",-60,-119.555422400903
"2022-06-25 00:00:00","Fondo ERRANO","T0",-60,-120.853519448034
"2022-06-25 00:00:00","Fondo ERRANO","T0",-20,-172.575142187807
"2022-06-26 00:00:00","Fondo ERRANO","T0",-60,-128.442096431767
"2022-06-26 00:00:00","Fondo ERRANO","T0",-20,-171.275909232333
"2022-06-27 00:00:00","Fondo ERRANO","T0",-20,-170.326152107595
"2022-06-27 00:00:00","Fondo ERRANO","T0",-60,-134.797226732084
"2022-06-28 00:00:00","Fondo ERRANO","T0",-60,-137.956833972129
"2022-06-28 00:00:00","Fondo ERRANO","T0",-20,-168.558766893979
"2022-06-29 00:00:00","Fondo ERRANO","T0",-20,-157.614384520872
"2022-06-29 00:00:00","Fondo ERRANO","T0",-60,-134.893605816115
"2022-06-30 00:00:00","Fondo ERRANO","T0",-60,-140.397914809601
"2022-06-30 00:00:00","Fondo ERRANO","T0",-20,-159.732610913319
"2022-07-01 00:00:00","Fondo ERRANO","T0",-20,-157.148647169448
"2022-07-01 00:00:00","Fondo ERRANO","T0",-60,-149.616552804081
"2022-07-02 00:00:00","Fondo ERRANO","T0",-60,-144.859456196487
"2022-07-02 00:00:00","Fondo ERRANO","T0",-20,-145.459897653998
"2022-07-03 00:00:00","Fondo ERRANO","T0",-60,-141.489235422135
"2022-07-03 00:00:00","Fondo ERRANO","T0",-20,-136.948419884806
"2022-07-04 00:00:00","Fondo ERRANO","T0",-20,-139.574940770979
"2022-07-04 00:00:00","Fondo ERRANO","T0",-60,-142.845603465608
"2022-07-05 00:00:00","Fondo ERRANO","T0",-20,-138.216205004049
"2022-07-05 00:00:00","Fondo ERRANO","T0",-60,-151.124810136794
"2022-07-06 00:00:00","Fondo ERRANO","T0",-60,-156.583289552519
"2022-07-06 00:00:00","Fondo ERRANO","T0",-20,-142.729246515972
"2022-07-07 00:00:00","Fondo ERRANO","T0",-60,-167.430133358987
"2022-07-07 00:00:00","Fondo ERRANO","T0",-20,-155.593638997519
"2022-07-08 00:00:00","Fondo ERRANO","T0",-60,-160.444363056493
"2022-07-08 00:00:00","Fondo ERRANO","T0",-20,-151.535302919682
"2022-07-09 00:00:00","Fondo ERRANO","T0",-60,-168.266910700841
"2022-07-09 00:00:00","Fondo ERRANO","T0",-20,-157.584297245057
"2022-07-10 00:00:00","Fondo ERRANO","T0",-20,-160.67098081937
"2022-07-10 00:00:00","Fondo ERRANO","T0",-60,-192.003870037269
"2022-07-11 00:00:00","Fondo ERRANO","T0",-60,-192.581755290942
"2022-07-11 00:00:00","Fondo ERRANO","T0",-20,-141.8854587477
"2022-07-12 00:00:00","Fondo ERRANO","T0",-60,-194.833649734583
"2022-07-12 00:00:00","Fondo ERRANO","T0",-20,-142.655864761473
"2022-07-13 00:00:00","Fondo ERRANO","T0",-60,-200.481280131605
"2022-07-13 00:00:00","Fondo ERRANO","T0",-20,-138.662066217361
"2022-07-14 00:00:00","Fondo ERRANO","T0",-20,-144.917591172655
"2022-07-14 00:00:00","Fondo ERRANO","T0",-60,-200.139402474209
"2022-07-15 00:00:00","Fondo ERRANO","T0",-60,-189.956141799281
"2022-07-15 00:00:00","Fondo ERRANO","T0",-20,-145.283971314792
"2022-07-16 00:00:00","Fondo ERRANO","T0",-20,-123.690785388733
"2022-07-16 00:00:00","Fondo ERRANO","T0",-60,-183.913288640916
"2022-07-17 00:00:00","Fondo ERRANO","T0",-20,-111.736263845319
"2022-07-17 00:00:00","Fondo ERRANO","T0",-60,-156.020447588732
"2022-07-18 00:00:00","Fondo ERRANO","T0",-60,-156.85228617292
"2022-07-18 00:00:00","Fondo ERRANO","T0",-20,-109.268446798086
"2022-07-19 00:00:00","Fondo ERRANO","T0",-60,-163.456570216578
"2022-07-19 00:00:00","Fondo ERRANO","T0",-20,-110.597593297711
"2022-07-20 00:00:00","Fondo ERRANO","T0",-20,-111.754511506787
"2022-07-20 00:00:00","Fondo ERRANO","T0",-60,-164.721035298178
"2022-07-21 00:00:00","Fondo ERRANO","T0",-20,-111.8254230998
"2022-07-21 00:00:00","Fondo ERRANO","T0",-60,-159.581526776788
"2022-07-22 00:00:00","Fondo ERRANO","T0",-60,-161.587229215211
"2022-07-22 00:00:00","Fondo ERRANO","T0",-20,-112.094954728012
"2022-07-23 00:00:00","Fondo ERRANO","T0",-20,-113.602374259734
"2022-07-23 00:00:00","Fondo ERRANO","T0",-60,-165.39546287884
"2022-07-24 00:00:00","Fondo ERRANO","T0",-20,-114.668808325839
"2022-07-24 00:00:00","Fondo ERRANO","T0",-60,-174.434299573767
"2022-07-25 00:00:00","Fondo ERRANO","T0",-20,-118.805062939294
"2022-07-25 00:00:00","Fondo ERRANO","T0",-60,-181.987659802243
"2022-07-26 00:00:00","Fondo ERRANO","T0",-20,-132.677751678336
"2022-07-26 00:00:00","Fondo ERRANO","T0",-60,-187.048604837928
"2022-07-27 00:00:00","Fondo ERRANO","T0",-60,-190.122821819477
"2022-07-27 00:00:00","Fondo ERRANO","T0",-20,-150.462201505405
"2022-07-28 00:00:00","Fondo ERRANO","T0",-20,-164.086209666484
"2022-07-28 00:00:00","Fondo ERRANO","T0",-60,-195.07888018651
"2022-07-29 00:00:00","Fondo ERRANO","T0",-60,-200.729770538138
"2022-07-29 00:00:00","Fondo ERRANO","T0",-20,-175.343933905151
"2022-07-30 00:00:00","Fondo ERRANO","T0",-20,-185.204257095333
"2022-07-30 00:00:00","Fondo ERRANO","T0",-60,-202.229687283563
"2022-07-31 00:00:00","Fondo ERRANO","T0",-60,-209.591062997827
"2022-07-31 00:00:00","Fondo ERRANO","T0",-20,-198.192634080752
"2022-08-01 00:00:00","Fondo ERRANO","T0",-60,-215.90718038111
"2022-08-01 00:00:00","Fondo ERRANO","T0",-20,-207.123860185805
"2022-08-02 00:00:00","Fondo ERRANO","T0",-60,-218.825189022334
"2022-08-02 00:00:00","Fondo ERRANO","T0",-20,-211.457823768047
"2022-08-03 00:00:00","Fondo ERRANO","T0",-20,-216.608546549537
"2022-08-03 00:00:00","Fondo ERRANO","T0",-60,-221.475072303058
"2022-08-04 00:00:00","Fondo ERRANO","T0",-60,-225.843859522025
"2022-08-04 00:00:00","Fondo ERRANO","T0",-20,-224.2131545623
"2022-08-05 00:00:00","Fondo ERRANO","T0",-60,-227.296457896965
"2022-08-05 00:00:00","Fondo ERRANO","T0",-20,-227.379247775091
"2022-08-06 00:00:00","Fondo ERRANO","T0",-60,-231.410658170508
"2022-08-06 00:00:00","Fondo ERRANO","T0",-20,-224.301237190149
"2022-08-07 00:00:00","Fondo ERRANO","T0",-60,-220.180141537999
"2022-08-07 00:00:00","Fondo ERRANO","T0",-20,-218.843667548368
"2022-08-08 00:00:00","Fondo ERRANO","T0",-60,-206.408295717987
"2022-08-08 00:00:00","Fondo ERRANO","T0",-20,-213.244486144259
"2022-08-09 00:00:00","Fondo ERRANO","T0",-60,-188.942821377257
"2022-08-09 00:00:00","Fondo ERRANO","T0",-20,-199.399389322479
"2022-08-10 00:00:00","Fondo ERRANO","T0",-20,-188.542005847291
"2022-08-10 00:00:00","Fondo ERRANO","T0",-60,-172.763573510075
"2022-08-11 00:00:00","Fondo ERRANO","T0",-20,-185.026366724714
"2022-08-11 00:00:00","Fondo ERRANO","T0",-60,-165.231581273223
"2022-08-12 00:00:00","Fondo ERRANO","T0",-60,-165.12835516729
"2022-08-12 00:00:00","Fondo ERRANO","T0",-20,-190.929815896892
"2022-08-13 00:00:00","Fondo ERRANO","T0",-60,-168.984740869055
"2022-08-13 00:00:00","Fondo ERRANO","T0",-20,-196.050449529627
"2022-08-14 00:00:00","Fondo ERRANO","T0",-20,-194.769674504757
"2022-08-14 00:00:00","Fondo ERRANO","T0",-60,-174.847373630268
"2022-08-15 00:00:00","Fondo ERRANO","T0",-20,-189.633821529712
"2022-08-15 00:00:00","Fondo ERRANO","T0",-60,-178.819275767177
"2022-08-16 00:00:00","Fondo ERRANO","T0",-60,-179.084867326959
"2022-08-16 00:00:00","Fondo ERRANO","T0",-20,-184.443685600074
"2022-08-17 00:00:00","Fondo ERRANO","T0",-20,-182.383998692447
"2022-08-17 00:00:00","Fondo ERRANO","T0",-60,-182.662000494248
"2022-08-18 00:00:00","Fondo ERRANO","T0",-20,-174.738322032471
"2022-08-18 00:00:00","Fondo ERRANO","T0",-60,-180.975068219799
"2022-08-19 00:00:00","Fondo ERRANO","T0",-20,-42.8732950178291
"2022-08-19 00:00:00","Fondo ERRANO","T0",-60,-100.053479102872
"2022-08-20 00:00:00","Fondo ERRANO","T0",-20,-22.7732581999525
"2022-08-20 00:00:00","Fondo ERRANO","T0",-60,-46.0066803700021
"2022-08-21 00:00:00","Fondo ERRANO","T0",-60,-45.2987696940304
"2022-08-21 00:00:00","Fondo ERRANO","T0",-20,-22.7986741886754
"2022-08-22 00:00:00","Fondo ERRANO","T0",-20,-23.1097049725551
"2022-08-22 00:00:00","Fondo ERRANO","T0",-60,-47.235321218898
"2022-08-23 00:00:00","Fondo ERRANO","T0",-20,-23.4913413713777
"2022-08-23 00:00:00","Fondo ERRANO","T0",-60,-49.9700464724507
"2022-08-24 00:00:00","Fondo ERRANO","T0",-20,-23.7523714159795
"2022-08-24 00:00:00","Fondo ERRANO","T0",-60,-53.2980439930176
"2022-08-25 00:00:00","Fondo ERRANO","T0",-60,-57.1176890152592
"2022-08-25 00:00:00","Fondo ERRANO","T0",-20,-24.0272900451773
"2022-08-26 00:00:00","Fondo ERRANO","T0",-60,-61.446742965901
"2022-08-27 00:00:00","Fondo ERRANO","T0",-60,-66.3288333630667
"2022-08-28 00:00:00","Fondo ERRANO","T0",-20,-24.3760864405234
"2022-08-28 00:00:00","Fondo ERRANO","T0",-60,-71.2185313904567
"2022-08-29 00:00:00","Fondo ERRANO","T0",-60,-75.5554855726032
"2022-08-29 00:00:00","Fondo ERRANO","T0",-20,-24.773409882596
"2022-08-30 00:00:00","Fondo ERRANO","T0",-20,-25.3742193190962
"2022-08-30 00:00:00","Fondo ERRANO","T0",-60,-79.7094226593873
"2022-08-31 00:00:00","Fondo ERRANO","T0",-60,-82.0099559379586
"2022-08-31 00:00:00","Fondo ERRANO","T0",-20,-26.6216732156311
"2022-09-01 00:00:00","Fondo ERRANO","T0",-20,-23.6254438694182
"2022-09-01 00:00:00","Fondo ERRANO","T0",-60,-65.4858636200756
"2022-09-02 00:00:00","Fondo ERRANO","T0",-60,-49.9546950511771
"2022-09-02 00:00:00","Fondo ERRANO","T0",-20,-22.7258617919081
"2022-09-03 00:00:00","Fondo ERRANO","T0",-60,-45.7090651573636
"2022-09-03 00:00:00","Fondo ERRANO","T0",-20,-22.8008316776243
"2022-09-04 00:00:00","Fondo ERRANO","T0",-20,-22.8070725523125
"2022-09-04 00:00:00","Fondo ERRANO","T0",-60,-43.0122316578805
"2022-09-05 00:00:00","Fondo ERRANO","T0",-60,-40.7724628117484
"2022-09-05 00:00:00","Fondo ERRANO","T0",-20,-22.8053375256742
"2022-09-06 00:00:00","Fondo ERRANO","T0",-60,-39.8802032786572
"2022-09-06 00:00:00","Fondo ERRANO","T0",-20,-23.179605250431
"2022-09-07 00:00:00","Fondo ERRANO","T0",-60,-39.1453765015959
"2022-09-07 00:00:00","Fondo ERRANO","T0",-20,-23.2719943329121
"2022-09-08 00:00:00","Fondo ERRANO","T0",-20,-23.2181187882142
"2022-09-08 00:00:00","Fondo ERRANO","T0",-60,-38.9390326947366
"2022-09-09 00:00:00","Fondo ERRANO","T0",-60,-39.4864508734124
"2022-09-09 00:00:00","Fondo ERRANO","T0",-20,-23.1385018709774
"2022-09-10 00:00:00","Fondo ERRANO","T0",-20,-23.2246771007991
"2022-09-10 00:00:00","Fondo ERRANO","T0",-60,-39.7484136579439
"2022-09-11 00:00:00","Fondo ERRANO","T0",-20,-23.7917313677857
"2022-09-11 00:00:00","Fondo ERRANO","T0",-60,-40.9639967538753
"2022-09-12 00:00:00","Fondo ERRANO","T0",-60,-43.0407735703484
"2022-09-12 00:00:00","Fondo ERRANO","T0",-20,-23.880030249855
"2022-09-13 00:00:00","Fondo ERRANO","T0",-20,-24.024455169261
"2022-09-13 00:00:00","Fondo ERRANO","T0",-60,-46.2323414500336
"2022-09-14 00:00:00","Fondo ERRANO","T0",-60,-50.6376905816714
"2022-09-14 00:00:00","Fondo ERRANO","T0",-20,-24.0655164950359
"2022-09-15 00:00:00","Fondo ERRANO","T0",-20,-22.8861187707578
"2022-09-15 00:00:00","Fondo ERRANO","T0",-60,-50.9237667633833
"2022-09-16 00:00:00","Fondo ERRANO","T0",-20,-22.682427601408
"2022-09-16 00:00:00","Fondo ERRANO","T0",-60,-46.1103776310596
"2022-09-17 00:00:00","Fondo ERRANO","T0",-60,-42.9246803527059
"2022-09-17 00:00:00","Fondo ERRANO","T0",-20,-22.8761632103343
"2022-09-18 00:00:00","Fondo ERRANO","T0",-20,-22.8337667460566
"2022-09-18 00:00:00","Fondo ERRANO","T0",-60,-36.5511038611966
"2022-09-19 00:00:00","Fondo ERRANO","T0",-60,-31.3976514334987
"2022-09-19 00:00:00","Fondo ERRANO","T0",-20,-22.7804844205164
"2022-09-20 00:00:00","Fondo ERRANO","T0",-60,-27.9553557459201
"2022-09-20 00:00:00","Fondo ERRANO","T0",-20,-22.9382134490925
"2022-09-21 00:00:00","Fondo ERRANO","T0",-20,-23.5301198444438
"2022-09-21 00:00:00","Fondo ERRANO","T0",-60,-26.6035510782994
"2022-09-22 00:00:00","Fondo ERRANO","T0",-20,-24.0460095551786
"2022-09-22 00:00:00","Fondo ERRANO","T0",-60,-26.0544643501944
"2022-09-23 00:00:00","Fondo ERRANO","T0",-60,-25.9315213651874
"2022-09-23 00:00:00","Fondo ERRANO","T0",-20,-25.096191223004
"2022-09-24 00:00:00","Fondo ERRANO","T0",-60,-25.884053369231
"2022-09-24 00:00:00","Fondo ERRANO","T0",-20,-26.9004216023277
"2022-09-25 00:00:00","Fondo ERRANO","T0",-20,-24.5361176719493
"2022-09-25 00:00:00","Fondo ERRANO","T0",-60,-25.3929513426353
"2022-09-26 00:00:00","Fondo ERRANO","T0",-60,-25.2186445570703
"2022-09-26 00:00:00","Fondo ERRANO","T0",-20,-24.0906908774684
"2022-09-27 00:00:00","Fondo ERRANO","T0",-60,-25.2194066679052
"2022-09-27 00:00:00","Fondo ERRANO","T0",-20,-24.0423356976775
"2022-09-28 00:00:00","Fondo ERRANO","T0",-60,-25.4820976729981
"2022-09-28 00:00:00","Fondo ERRANO","T0",-20,-24.9806097172558
"2022-09-29 00:00:00","Fondo ERRANO","T0",-20,-26.3905789498308
"2022-09-29 00:00:00","Fondo ERRANO","T0",-60,-25.8545877747287
"2022-09-30 00:00:00","Fondo ERRANO","T0",-60,-26.0171414061296
"2022-09-30 00:00:00","Fondo ERRANO","T0",-20,-29.3978066734962
"2022-10-01 00:00:00","Fondo ERRANO","T0",-20,-25.32027705747
"2022-10-01 00:00:00","Fondo ERRANO","T0",-60,-25.5706511815002
"2022-10-02 00:00:00","Fondo ERRANO","T0",-20,-25.3127673766355
"2022-10-02 00:00:00","Fondo ERRANO","T0",-60,-25.7189349941887
"2022-10-03 00:00:00","Fondo ERRANO","T0",-20,-26.1009288895577
"2022-10-03 00:00:00","Fondo ERRANO","T0",-60,-25.9988689364392
"2022-10-04 00:00:00","Fondo ERRANO","T0",-60,-26.4762625546123
"2022-10-04 00:00:00","Fondo ERRANO","T0",-20,-28.2616510262419
"2022-10-05 00:00:00","Fondo ERRANO","T0",-20,-32.3518121355825
"2022-10-05 00:00:00","Fondo ERRANO","T0",-60,-27.5512682894426
"2022-10-06 00:00:00","Fondo ERRANO","T0",-20,-40.8984099362854
"2022-10-06 00:00:00","Fondo ERRANO","T0",-60,-29.1441811416036
"2022-10-07 00:00:00","Fondo ERRANO","T0",-20,-37.2556243698357
"2022-10-07 00:00:00","Fondo ERRANO","T0",-60,-30.7933259610352
"2022-10-08 00:00:00","Fondo ERRANO","T0",-60,-28.1507447204475
"2022-10-08 00:00:00","Fondo ERRANO","T0",-20,-29.0970516703446
"2022-10-09 00:00:00","Fondo ERRANO","T0",-60,-27.5831246610184
"2022-10-09 00:00:00","Fondo ERRANO","T0",-20,-28.5554308207936
"2022-10-10 00:00:00","Fondo ERRANO","T0",-60,-27.6005564345108
"2022-10-10 00:00:00","Fondo ERRANO","T0",-20,-30.0636116030931
"2022-10-11 00:00:00","Fondo ERRANO","T0",-20,-34.0230198730329
"2022-10-11 00:00:00","Fondo ERRANO","T0",-60,-27.7417556476719
"2022-10-12 00:00:00","Fondo ERRANO","T0",-60,-27.2077137586819
"2023-04-28 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.3284175003266
"2023-04-28 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.8677168421223
"2023-04-29 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.7980887504923
"2023-04-29 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.1844181902823
"2023-04-30 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.7873864469157
"2023-04-30 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.3906890801977
"2023-05-01 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.6655805170091
"2023-05-01 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.6156393317357
"2023-05-02 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.4270310294638
"2023-05-02 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.5611838076942
"2023-05-03 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.5704714667326
"2023-05-03 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.7788872236347
"2023-05-04 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.765046178003
"2023-05-04 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.4822258761155
"2023-05-05 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.6120274012471
"2023-05-05 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.1208490954875
"2023-05-06 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.8451269164258
"2023-05-06 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.5221876386901
"2023-05-07 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5665557399596
"2023-05-07 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.4577749723331
"2023-05-08 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.4137475043192
"2023-05-08 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2464249994815
"2023-05-09 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.4405486480929
"2023-05-09 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2562564468004
"2023-05-10 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.1944688014778
"2023-05-10 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5039969441742
"2023-05-11 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5081081487102
"2023-05-11 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2196191603526
"2023-05-12 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.502345550296
"2023-05-12 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2132047841023
"2023-05-13 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2147656399836
"2023-05-13 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5528595663492
"2023-05-14 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.4211624952105
"2023-05-14 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.190192257582
"2023-05-15 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5632719146162
"2023-05-15 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.30487781952
"2023-05-16 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.1578924875965
"2023-05-16 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5303367824179
"2023-05-17 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.199148482841
"2023-05-17 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.9998928591686
"2023-05-18 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.349816199777
"2023-05-18 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.8326423279682
"2023-05-19 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.7552635147342
"2023-05-19 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2943796621272
"2023-05-20 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.3072223999876
"2023-05-20 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.7466309525283
"2023-05-21 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.6937868835179
"2023-05-21 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.3143454208913
"2023-05-22 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.3004186804818
"2023-05-22 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5067405028563
"2023-05-23 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2983059807882
"2023-05-23 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.4217853102236
"2023-05-24 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.5022307894163
"2023-05-24 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.1867005823562
"2023-05-25 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.2139043936745
"2023-05-25 00:00:00","Fondo Errano_T0_2023","T0",-20,-22.868825619075
"2023-05-26 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.4055447246112
"2023-05-26 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.393951473186
"2023-05-27 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.2385263708534
"2023-05-27 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.3455179937799
"2023-05-28 00:00:00","Fondo Errano_T0_2023","T0",-20,-23.4039927811534
"2023-05-28 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.293168015597
"2023-05-29 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.3714768623106
"2023-05-29 00:00:00","Fondo Errano_T0_2023","T0",-20,-24.3725663011345
"2023-05-30 00:00:00","Fondo Errano_T0_2023","T0",-20,-25.505744534914
"2023-05-30 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.4832445249547
"2023-05-31 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.7593105104655
"2023-05-31 00:00:00","Fondo Errano_T0_2023","T0",-20,-27.3408031623447
"2023-06-01 00:00:00","Fondo Errano_T0_2023","T0",-60,-24.9778295762787
"2023-06-01 00:00:00","Fondo Errano_T0_2023","T0",-20,-31.6636663795939
"2023-06-02 00:00:00","Fondo Errano_T0_2023","T0",-20,-40.3931069405836
"2023-06-02 00:00:00","Fondo Errano_T0_2023","T0",-60,-25.3035294346102
"2023-06-03 00:00:00","Fondo Errano_T0_2023","T0",-20,-50.5388281090253
"2023-06-03 00:00:00","Fondo Errano_T0_2023","T0",-60,-25.9158160091742
"2023-06-04 00:00:00","Fondo Errano_T0_2023","T0",-60,-27.1022513327823
"2023-06-04 00:00:00","Fondo Errano_T0_2023","T0",-20,-58.6072723211863
"2023-06-05 00:00:00","Fondo Errano_T0_2023","T0",-60,-29.0258958406266
"2023-06-05 00:00:00","Fondo Errano_T0_2023","T0",-20,-62.0037288645907
