"date","fieldName","sectorName","detectedValueTypeId","value"
"2021-04-24 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",157.104166666667
"2021-04-24 00:00:00","Fondo ERRANO","T0","ET0",2.97877500116111
"2021-04-24 00:00:00","Fondo ERRANO","T0","WIND_SPEED",5.0775
"2021-04-25 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",288.224637681159
"2021-04-25 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",7.7175
"2021-04-25 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3457.85416666667
"2021-04-25 00:00:00","Fondo ERRANO","T0","ET0",3.24183796371676
"2021-04-25 00:00:00","Fondo ERRANO","T0","AIR_TEMP",15.1833333333333
"2021-04-25 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",167.666666666667
"2021-04-25 00:00:00","Fondo ERRANO","T0","AIR_HUM",59.5854166666667
"2021-04-25 00:00:00","Fondo ERRANO","T0","WIND_SPEED",5.22
"2021-04-25 00:00:00","Fondo ERRANO","T0","BIP",36.0195659494548
"2021-04-25 00:00:00","Fondo ERRANO","T0","BIG",-3.24183796371676
"2021-04-26 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",128.777173913044
"2021-04-26 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3447.14583333333
"2021-04-26 00:00:00","Fondo ERRANO","T0","ET0",1.13820675083569
"2021-04-26 00:00:00","Fondo ERRANO","T0","AIR_TEMP",13.3977083333333
"2021-04-26 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.1725
"2021-04-26 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",120.375
"2021-04-26 00:00:00","Fondo ERRANO","T0","BIP",35.1813591986191
"2021-04-26 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",5.19
"2021-04-26 00:00:00","Fondo ERRANO","T0","BIG",-0.838206750835686
"2021-04-26 00:00:00","Fondo ERRANO","T0","AIR_HUM",73.8166666666666
