"date","fieldName","sectorName","irrigation"
"2020-05-07 00:00:00","Fondo ERRANO","T0",0
"2020-05-08 00:00:00","Fondo ERRANO","T0",8.41864
"2020-05-09 00:00:00","Fondo ERRANO","T0",5.92576
"2020-05-10 00:00:00","Fondo ERRANO","T0",0
"2020-05-11 00:00:00","Fondo ERRANO","T0",10.40016
"2020-05-12 00:00:00","Fondo ERRANO","T0",0
"2020-05-13 00:00:00","Fondo ERRANO","T0",0
"2020-05-14 00:00:00","Fondo ERRANO","T0",0
"2020-05-15 00:00:00","Fondo ERRANO","T0",0
"2020-05-16 00:00:00","Fondo ERRANO","T0",6.51608
"2020-05-17 00:00:00","Fondo ERRANO","T0",0.00188
"2020-05-18 00:00:00","Fondo ERRANO","T0",0.00376
"2020-05-19 00:00:00","Fondo ERRANO","T0",4.22436
"2020-05-20 00:00:00","Fondo ERRANO","T0",0.01128
"2020-05-21 00:00:00","Fondo ERRANO","T0",3.51372
"2020-05-22 00:00:00","Fondo ERRANO","T0",0
"2020-05-23 00:00:00","Fondo ERRANO","T0",4.38416
"2020-05-24 00:00:00","Fondo ERRANO","T0",0
"2020-05-25 00:00:00","Fondo ERRANO","T0",7.5576
"2020-05-26 00:00:00","Fondo ERRANO","T0",0
"2020-05-27 00:00:00","Fondo ERRANO","T0",16.08152
"2020-05-28 00:00:00","Fondo ERRANO","T0",0
"2020-05-29 00:00:00","Fondo ERRANO","T0",0.05076
"2020-05-30 00:00:00","Fondo ERRANO","T0",0
"2020-05-31 00:00:00","Fondo ERRANO","T0",0
"2020-06-01 00:00:00","Fondo ERRANO","T0",10.40392
"2020-06-02 00:00:00","Fondo ERRANO","T0",0
"2020-06-03 00:00:00","Fondo ERRANO","T0",0
"2020-06-04 00:00:00","Fondo ERRANO","T0",0.01504
"2020-06-05 00:00:00","Fondo ERRANO","T0",11.82144
"2020-06-06 00:00:00","Fondo ERRANO","T0",0.00376
"2020-06-07 00:00:00","Fondo ERRANO","T0",11.62968
"2020-06-08 00:00:00","Fondo ERRANO","T0",0.07896
"2020-06-09 00:00:00","Fondo ERRANO","T0",0
"2020-06-10 00:00:00","Fondo ERRANO","T0",0
"2020-06-11 00:00:00","Fondo ERRANO","T0",0.02256
"2020-06-12 00:00:00","Fondo ERRANO","T0",0
"2020-06-13 00:00:00","Fondo ERRANO","T0",16.14544
"2020-06-14 00:00:00","Fondo ERRANO","T0",0
"2020-06-15 00:00:00","Fondo ERRANO","T0",12.47756
"2020-06-16 00:00:00","Fondo ERRANO","T0",0.00752
"2020-06-17 00:00:00","Fondo ERRANO","T0",9.24584
"2020-06-18 00:00:00","Fondo ERRANO","T0",9.90008
"2020-06-19 00:00:00","Fondo ERRANO","T0",8.86232
"2020-06-20 00:00:00","Fondo ERRANO","T0",14.03232
"2020-06-21 00:00:00","Fondo ERRANO","T0",11.99816
"2020-06-22 00:00:00","Fondo ERRANO","T0",10.87016
"2020-06-23 00:00:00","Fondo ERRANO","T0",15.21672
"2020-06-24 00:00:00","Fondo ERRANO","T0",14.6828
"2020-06-25 00:00:00","Fondo ERRANO","T0",19.09236
"2020-06-26 00:00:00","Fondo ERRANO","T0",26.0226
"2020-06-27 00:00:00","Fondo ERRANO","T0",26.0958
"2020-06-28 00:00:00","Fondo ERRANO","T0",23.706
"2020-06-29 00:00:00","Fondo ERRANO","T0",23.526
"2020-06-30 00:00:00","Fondo ERRANO","T0",24.654
"2020-07-01 00:00:00","Fondo ERRANO","T0",26.574
"2020-07-02 00:00:00","Fondo ERRANO","T0",24.51
"2020-07-03 00:00:00","Fondo ERRANO","T0",21.876
"2020-07-04 00:00:00","Fondo ERRANO","T0",29.748
"2020-07-05 00:00:00","Fondo ERRANO","T0",25.746
"2020-07-06 00:00:00","Fondo ERRANO","T0",21.612
"2020-07-07 00:00:00","Fondo ERRANO","T0",22.632
"2020-07-08 00:00:00","Fondo ERRANO","T0",20.814
"2020-07-09 00:00:00","Fondo ERRANO","T0",24.204
"2020-07-10 00:00:00","Fondo ERRANO","T0",19.332
"2020-07-11 00:00:00","Fondo ERRANO","T0",11.673
"2020-07-12 00:00:00","Fondo ERRANO","T0",12.024
"2020-07-13 00:00:00","Fondo ERRANO","T0",11.034
"2020-07-14 00:00:00","Fondo ERRANO","T0",11.502
"2020-07-15 00:00:00","Fondo ERRANO","T0",10.89
"2020-07-16 00:00:00","Fondo ERRANO","T0",3.486
"2020-07-17 00:00:00","Fondo ERRANO","T0",3.456
"2020-07-18 00:00:00","Fondo ERRANO","T0",7.617
"2020-07-19 00:00:00","Fondo ERRANO","T0",9.273
"2020-07-20 00:00:00","Fondo ERRANO","T0",8.508
"2020-07-21 00:00:00","Fondo ERRANO","T0",2.574
"2020-07-22 00:00:00","Fondo ERRANO","T0",3.579
"2020-07-23 00:00:00","Fondo ERRANO","T0",8.946
"2020-07-24 00:00:00","Fondo ERRANO","T0",8.295
"2020-07-25 00:00:00","Fondo ERRANO","T0",0.003
"2020-07-26 00:00:00","Fondo ERRANO","T0",9.057
"2020-07-27 00:00:00","Fondo ERRANO","T0",8.601
"2020-07-28 00:00:00","Fondo ERRANO","T0",10.494
"2020-07-29 00:00:00","Fondo ERRANO","T0",10.23
"2020-07-30 00:00:00","Fondo ERRANO","T0",13.509
"2020-07-31 00:00:00","Fondo ERRANO","T0",12.894
"2020-08-01 00:00:00","Fondo ERRANO","T0",11.517
"2020-08-02 00:00:00","Fondo ERRANO","T0",5.091
"2020-08-03 00:00:00","Fondo ERRANO","T0",11.508
"2020-08-04 00:00:00","Fondo ERRANO","T0",2.127
"2020-08-05 00:00:00","Fondo ERRANO","T0",0.015
"2020-08-06 00:00:00","Fondo ERRANO","T0",0
"2020-08-07 00:00:00","Fondo ERRANO","T0",0
"2020-08-08 00:00:00","Fondo ERRANO","T0",5.727
"2020-08-09 00:00:00","Fondo ERRANO","T0",5.181
"2020-08-10 00:00:00","Fondo ERRANO","T0",9.36
"2020-08-11 00:00:00","Fondo ERRANO","T0",2.298
"2020-08-12 00:00:00","Fondo ERRANO","T0",12.042
"2020-08-13 00:00:00","Fondo ERRANO","T0",4.968
"2020-08-14 00:00:00","Fondo ERRANO","T0",14.016
"2020-08-15 00:00:00","Fondo ERRANO","T0",9.828
"2020-08-16 00:00:00","Fondo ERRANO","T0",11.166
"2020-08-17 00:00:00","Fondo ERRANO","T0",10.968
"2020-08-18 00:00:00","Fondo ERRANO","T0",5.787
"2020-08-19 00:00:00","Fondo ERRANO","T0",0
"2020-08-20 00:00:00","Fondo ERRANO","T0",0
"2020-08-21 00:00:00","Fondo ERRANO","T0",8.61
"2020-08-22 00:00:00","Fondo ERRANO","T0",11.508
"2020-08-23 00:00:00","Fondo ERRANO","T0",12.933
"2020-08-24 00:00:00","Fondo ERRANO","T0",4.158
"2020-08-25 00:00:00","Fondo ERRANO","T0",3.66
"2020-08-26 00:00:00","Fondo ERRANO","T0",4.116
"2020-08-27 00:00:00","Fondo ERRANO","T0",8.856
"2020-08-28 00:00:00","Fondo ERRANO","T0",14.415
"2020-08-29 00:00:00","Fondo ERRANO","T0",14.199
"2020-08-30 00:00:00","Fondo ERRANO","T0",1.14
"2020-08-31 00:00:00","Fondo ERRANO","T0",8.982
"2020-09-01 00:00:00","Fondo ERRANO","T0",0
"2020-09-02 00:00:00","Fondo ERRANO","T0",9.96
"2020-09-03 00:00:00","Fondo ERRANO","T0",9.402
"2020-09-04 00:00:00","Fondo ERRANO","T0",9.636
"2020-09-05 00:00:00","Fondo ERRANO","T0",10.497
"2020-09-06 00:00:00","Fondo ERRANO","T0",10.119
"2020-09-07 00:00:00","Fondo ERRANO","T0",8.679
"2020-09-08 00:00:00","Fondo ERRANO","T0",7.209
"2020-09-09 00:00:00","Fondo ERRANO","T0",8.574
"2020-09-10 00:00:00","Fondo ERRANO","T0",8.58
"2020-09-11 00:00:00","Fondo ERRANO","T0",10.722
"2020-09-12 00:00:00","Fondo ERRANO","T0",10.551
"2020-09-13 00:00:00","Fondo ERRANO","T0",10.269
"2020-09-14 00:00:00","Fondo ERRANO","T0",10.359
"2020-09-15 00:00:00","Fondo ERRANO","T0",9.402
"2020-09-16 00:00:00","Fondo ERRANO","T0",10.194
"2020-09-17 00:00:00","Fondo ERRANO","T0",4.743
"2020-09-18 00:00:00","Fondo ERRANO","T0",10.542
"2020-09-19 00:00:00","Fondo ERRANO","T0",2.667
"2020-09-20 00:00:00","Fondo ERRANO","T0",11.412
"2020-09-21 00:00:00","Fondo ERRANO","T0",1.407
"2020-09-22 00:00:00","Fondo ERRANO","T0",7.326
"2020-09-23 00:00:00","Fondo ERRANO","T0",10.278
"2020-09-24 00:00:00","Fondo ERRANO","T0",7.8
"2020-09-25 00:00:00","Fondo ERRANO","T0",0.012
"2020-09-26 00:00:00","Fondo ERRANO","T0",5.385
"2020-09-27 00:00:00","Fondo ERRANO","T0",0.003
"2020-09-28 00:00:00","Fondo ERRANO","T0",0
"2020-09-29 00:00:00","Fondo ERRANO","T0",0
"2020-09-30 00:00:00","Fondo ERRANO","T0",0
"2020-10-01 00:00:00","Fondo ERRANO","T0",0
"2020-10-02 00:00:00","Fondo ERRANO","T0",0
"2020-10-03 00:00:00","Fondo ERRANO","T0",0.009
"2020-10-04 00:00:00","Fondo ERRANO","T0",0
"2020-10-05 00:00:00","Fondo ERRANO","T0",6.765
"2020-10-06 00:00:00","Fondo ERRANO","T0",0.003
"2020-10-07 00:00:00","Fondo ERRANO","T0",1.77
"2020-10-08 00:00:00","Fondo ERRANO","T0",0.003
"2020-10-09 00:00:00","Fondo ERRANO","T0",4.833
"2020-10-10 00:00:00","Fondo ERRANO","T0",0
"2020-10-11 00:00:00","Fondo ERRANO","T0",0.003
"2020-10-17 00:00:00","Fondo ERRANO","T0",0
"2020-10-18 00:00:00","Fondo ERRANO","T0",0
"2020-10-19 00:00:00","Fondo ERRANO","T0",0.003
"2020-10-20 00:00:00","Fondo ERRANO","T0",0
"2020-10-21 00:00:00","Fondo ERRANO","T0",0
"2020-10-22 00:00:00","Fondo ERRANO","T0",0
"2020-10-23 00:00:00","Fondo ERRANO","T0",0
"2020-10-24 00:00:00","Fondo ERRANO","T0",0
"2020-10-25 00:00:00","Fondo ERRANO","T0",0
"2020-10-26 00:00:00","Fondo ERRANO","T0",0
"2020-10-27 00:00:00","Fondo ERRANO","T0",0.006
"2020-10-28 00:00:00","Fondo ERRANO","T0",3.951
"2020-10-29 00:00:00","Fondo ERRANO","T0",0
"2020-10-30 00:00:00","Fondo ERRANO","T0",0
"2020-10-31 00:00:00","Fondo ERRANO","T0",0
"2020-11-01 00:00:00","Fondo ERRANO","T0",0
"2020-11-02 00:00:00","Fondo ERRANO","T0",0
"2020-11-03 00:00:00","Fondo ERRANO","T0",0
"2020-11-04 00:00:00","Fondo ERRANO","T0",0
"2020-11-05 00:00:00","Fondo ERRANO","T0",0
"2020-11-06 00:00:00","Fondo ERRANO","T0",0
"2020-11-07 00:00:00","Fondo ERRANO","T0",0
"2020-11-08 00:00:00","Fondo ERRANO","T0",0
"2020-11-09 00:00:00","Fondo ERRANO","T0",0
"2020-11-10 00:00:00","Fondo ERRANO","T0",2.292
"2020-11-11 00:00:00","Fondo ERRANO","T0",0
"2020-11-12 00:00:00","Fondo ERRANO","T0",0
"2020-11-13 00:00:00","Fondo ERRANO","T0",0
"2020-11-14 00:00:00","Fondo ERRANO","T0",0
"2020-11-15 00:00:00","Fondo ERRANO","T0",0
"2020-11-16 00:00:00","Fondo ERRANO","T0",0.006
"2020-11-17 00:00:00","Fondo ERRANO","T0",0.009
"2020-11-18 00:00:00","Fondo ERRANO","T0",0
"2020-11-19 00:00:00","Fondo ERRANO","T0",0
"2020-11-20 00:00:00","Fondo ERRANO","T0",0
"2020-11-24 00:00:00","Fondo ERRANO","T0",0
"2020-11-25 00:00:00","Fondo ERRANO","T0",0
"2020-11-26 00:00:00","Fondo ERRANO","T0",0
"2020-11-27 00:00:00","Fondo ERRANO","T0",0
"2020-11-28 00:00:00","Fondo ERRANO","T0",0
"2020-11-29 00:00:00","Fondo ERRANO","T0",0
"2020-11-30 00:00:00","Fondo ERRANO","T0",0.003
"2020-12-01 00:00:00","Fondo ERRANO","T0",0.009
"2020-12-02 00:00:00","Fondo ERRANO","T0",0.135
"2020-12-03 00:00:00","Fondo ERRANO","T0",0.012
"2020-12-04 00:00:00","Fondo ERRANO","T0",0
"2020-12-05 00:00:00","Fondo ERRANO","T0",0.069
"2020-12-06 00:00:00","Fondo ERRANO","T0",0.027
"2020-12-07 00:00:00","Fondo ERRANO","T0",0.003
"2020-12-08 00:00:00","Fondo ERRANO","T0",0
"2020-12-09 00:00:00","Fondo ERRANO","T0",0.051
"2020-12-10 00:00:00","Fondo ERRANO","T0",0.003
"2020-12-11 00:00:00","Fondo ERRANO","T0",0
"2020-12-12 00:00:00","Fondo ERRANO","T0",0
"2020-12-13 00:00:00","Fondo ERRANO","T0",0
"2020-12-14 00:00:00","Fondo ERRANO","T0",0
"2020-12-15 00:00:00","Fondo ERRANO","T0",0
"2020-12-16 00:00:00","Fondo ERRANO","T0",0
"2020-12-17 00:00:00","Fondo ERRANO","T0",0
"2020-12-18 00:00:00","Fondo ERRANO","T0",0
"2020-12-19 00:00:00","Fondo ERRANO","T0",0
"2020-12-20 00:00:00","Fondo ERRANO","T0",0
"2020-12-21 00:00:00","Fondo ERRANO","T0",0
"2020-12-22 00:00:00","Fondo ERRANO","T0",0
"2020-12-23 00:00:00","Fondo ERRANO","T0",0.006
"2020-12-24 00:00:00","Fondo ERRANO","T0",0.009
"2020-12-25 00:00:00","Fondo ERRANO","T0",0
"2020-12-26 00:00:00","Fondo ERRANO","T0",0.333
"2020-12-27 00:00:00","Fondo ERRANO","T0",0
"2020-12-28 00:00:00","Fondo ERRANO","T0",0.036
"2020-12-29 00:00:00","Fondo ERRANO","T0",0.027
"2020-12-30 00:00:00","Fondo ERRANO","T0",0.009
"2020-12-31 00:00:00","Fondo ERRANO","T0",0
"2021-01-01 00:00:00","Fondo ERRANO","T0",0.009
"2021-01-02 00:00:00","Fondo ERRANO","T0",0.006
"2021-01-03 00:00:00","Fondo ERRANO","T0",0.003
"2021-01-04 00:00:00","Fondo ERRANO","T0",0
"2021-01-05 00:00:00","Fondo ERRANO","T0",0.027
"2021-01-06 00:00:00","Fondo ERRANO","T0",0
"2021-01-07 00:00:00","Fondo ERRANO","T0",0
"2021-01-08 00:00:00","Fondo ERRANO","T0",0
"2021-01-09 00:00:00","Fondo ERRANO","T0",0
"2021-01-10 00:00:00","Fondo ERRANO","T0",0.021
"2021-01-11 00:00:00","Fondo ERRANO","T0",0
"2021-01-12 00:00:00","Fondo ERRANO","T0",0
"2021-01-13 00:00:00","Fondo ERRANO","T0",0
"2021-01-14 00:00:00","Fondo ERRANO","T0",0
"2021-01-15 00:00:00","Fondo ERRANO","T0",0
"2021-01-16 00:00:00","Fondo ERRANO","T0",0
"2021-01-17 00:00:00","Fondo ERRANO","T0",0
"2021-01-18 00:00:00","Fondo ERRANO","T0",0
"2021-01-19 00:00:00","Fondo ERRANO","T0",0
"2021-01-20 00:00:00","Fondo ERRANO","T0",0
"2021-01-21 00:00:00","Fondo ERRANO","T0",0.006
"2021-01-22 00:00:00","Fondo ERRANO","T0",0.012
"2021-01-23 00:00:00","Fondo ERRANO","T0",0.006
"2021-01-24 00:00:00","Fondo ERRANO","T0",0.054
"2021-01-25 00:00:00","Fondo ERRANO","T0",0
"2021-01-26 00:00:00","Fondo ERRANO","T0",0.003
"2021-01-27 00:00:00","Fondo ERRANO","T0",0
"2021-01-28 00:00:00","Fondo ERRANO","T0",0
"2021-01-29 00:00:00","Fondo ERRANO","T0",0
"2021-01-30 00:00:00","Fondo ERRANO","T0",0.003
"2021-01-31 00:00:00","Fondo ERRANO","T0",0.006
"2021-02-01 00:00:00","Fondo ERRANO","T0",0
"2021-02-02 00:00:00","Fondo ERRANO","T0",0.003
"2021-02-03 00:00:00","Fondo ERRANO","T0",0
"2021-02-04 00:00:00","Fondo ERRANO","T0",0
"2021-02-05 00:00:00","Fondo ERRANO","T0",0
"2021-02-06 00:00:00","Fondo ERRANO","T0",0
"2021-02-07 00:00:00","Fondo ERRANO","T0",0
"2021-02-08 00:00:00","Fondo ERRANO","T0",0
"2021-02-09 00:00:00","Fondo ERRANO","T0",0.024
"2021-02-10 00:00:00","Fondo ERRANO","T0",0
"2021-02-11 00:00:00","Fondo ERRANO","T0",0
"2021-02-12 00:00:00","Fondo ERRANO","T0",0.042
"2021-02-13 00:00:00","Fondo ERRANO","T0",0.018
"2021-02-14 00:00:00","Fondo ERRANO","T0",0.012
"2021-02-15 00:00:00","Fondo ERRANO","T0",0
"2021-02-16 00:00:00","Fondo ERRANO","T0",0
"2021-02-17 00:00:00","Fondo ERRANO","T0",0
"2021-02-18 00:00:00","Fondo ERRANO","T0",0
"2021-02-19 00:00:00","Fondo ERRANO","T0",0
"2021-02-20 00:00:00","Fondo ERRANO","T0",0
"2021-02-21 00:00:00","Fondo ERRANO","T0",0
"2021-02-22 00:00:00","Fondo ERRANO","T0",0
"2021-02-23 00:00:00","Fondo ERRANO","T0",0
"2021-02-24 00:00:00","Fondo ERRANO","T0",0
"2021-02-25 00:00:00","Fondo ERRANO","T0",0
"2021-02-26 00:00:00","Fondo ERRANO","T0",0
"2021-02-27 00:00:00","Fondo ERRANO","T0",0
"2021-02-28 00:00:00","Fondo ERRANO","T0",0
"2021-03-01 00:00:00","Fondo ERRANO","T0",0
"2021-03-02 00:00:00","Fondo ERRANO","T0",0
"2021-03-03 00:00:00","Fondo ERRANO","T0",0
"2021-03-04 00:00:00","Fondo ERRANO","T0",0
"2021-03-26 00:00:00","Fondo Errano 2021","T0",0
"2021-03-27 00:00:00","Fondo Errano 2021","T0",0
"2021-04-01 00:00:00","Fondo ERRANO","T0",0
"2021-04-02 00:00:00","Fondo ERRANO","T0",0
"2021-04-03 00:00:00","Fondo ERRANO","T0",0
"2021-04-04 00:00:00","Fondo ERRANO","T0",0
"2021-04-05 00:00:00","Fondo ERRANO","T0",0
"2021-04-06 00:00:00","Fondo ERRANO","T0",0
"2021-04-07 00:00:00","Fondo ERRANO","T0",0
"2021-04-08 00:00:00","Fondo ERRANO","T0",0
"2021-04-09 00:00:00","Fondo ERRANO","T0",0
"2021-04-10 00:00:00","Fondo ERRANO","T0",0
"2021-04-11 00:00:00","Fondo ERRANO","T0",0
"2021-04-12 00:00:00","Fondo ERRANO","T0",0
"2021-04-13 00:00:00","Fondo ERRANO","T0",0
"2021-04-14 00:00:00","Fondo ERRANO","T0",0
"2021-04-15 00:00:00","Fondo ERRANO","T0",0
"2021-04-16 00:00:00","Fondo ERRANO","T0",0
"2021-04-17 00:00:00","Fondo ERRANO","T0",0
"2021-04-18 00:00:00","Fondo ERRANO","T0",0
"2021-04-19 00:00:00","Fondo ERRANO","T0",2.46476
"2021-04-20 00:00:00","Fondo ERRANO","T0",0
"2021-04-21 00:00:00","Fondo ERRANO","T0",0
"2021-04-22 00:00:00","Fondo ERRANO","T0",0
"2021-04-23 00:00:00","Fondo ERRANO","T0",0
"2021-04-24 00:00:00","Fondo ERRANO","T0",0
"2021-04-25 00:00:00","Fondo ERRANO","T0",4.11424
"2021-04-26 00:00:00","Fondo ERRANO","T0",0
"2021-04-27 00:00:00","Fondo ERRANO","T0",0
"2021-04-28 00:00:00","Fondo ERRANO","T0",0.00516
"2021-04-29 00:00:00","Fondo ERRANO","T0",9.17964
"2021-04-30 00:00:00","Fondo ERRANO","T0",0
"2021-05-01 00:00:00","Fondo ERRANO","T0",0
"2021-05-02 00:00:00","Fondo ERRANO","T0",0
"2021-05-03 00:00:00","Fondo ERRANO","T0",7.36848
"2021-05-04 00:00:00","Fondo ERRANO","T0",0
"2021-05-05 00:00:00","Fondo ERRANO","T0",0
"2021-05-06 00:00:00","Fondo ERRANO","T0",10.67604
"2021-05-07 00:00:00","Fondo ERRANO","T0",0
"2021-05-08 00:00:00","Fondo ERRANO","T0",0
"2021-05-09 00:00:00","Fondo ERRANO","T0",0
"2021-05-10 00:00:00","Fondo ERRANO","T0",6.21264
"2021-05-11 00:00:00","Fondo ERRANO","T0",0
"2021-05-12 00:00:00","Fondo ERRANO","T0",0
"2021-05-13 00:00:00","Fondo ERRANO","T0",9.45828
"2021-05-14 00:00:00","Fondo ERRANO","T0",0
"2021-05-15 00:00:00","Fondo ERRANO","T0",0
"2021-05-16 00:00:00","Fondo ERRANO","T0",0
"2021-05-17 00:00:00","Fondo ERRANO","T0",0
"2021-05-18 00:00:00","Fondo ERRANO","T0",8.32824
"2021-05-19 00:00:00","Fondo ERRANO","T0",0.00516
"2021-05-20 00:00:00","Fondo ERRANO","T0",0
"2021-05-21 00:00:00","Fondo ERRANO","T0",8.6688
"2021-05-21 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-22 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-22 00:00:00","Fondo ERRANO","T0",0.00516
"2021-05-23 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-23 00:00:00","Fondo ERRANO","T0",0
"2021-05-24 00:00:00","Fondo ERRANO","T0",0
"2021-05-24 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-25 00:00:00","Fondo ERRANO","T0",0
"2021-05-25 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-26 00:00:00","Fondo ERRANO","T0",8.74104
"2021-05-26 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-27 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-27 00:00:00","Fondo ERRANO","T0",0
"2021-05-28 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-28 00:00:00","Fondo ERRANO","T0",0
"2021-05-29 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-29 00:00:00","Fondo ERRANO","T0",0
"2021-05-30 00:00:00","Fondo ERRANO","T0",12.70908
"2021-05-30 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-05-31 00:00:00","Fondo ERRANO","T0",0
"2021-05-31 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-01 00:00:00","Fondo ERRANO","T0",0
"2021-06-01 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-02 00:00:00","Fondo ERRANO","T0",0
"2021-06-02 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-03 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-03 00:00:00","Fondo ERRANO","T0",10.55736
"2021-06-04 00:00:00","Fondo ERRANO","T0",0
"2021-06-04 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-05 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-05 00:00:00","Fondo ERRANO","T0",12.55428
"2021-06-06 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-06 00:00:00","Fondo ERRANO","T0",0
"2021-06-07 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-07 00:00:00","Fondo ERRANO","T0",0
"2021-06-08 00:00:00","Fondo ERRANO","T0",0
"2021-06-08 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-09 00:00:00","Fondo ERRANO","T0",0
"2021-06-09 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-10 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-10 00:00:00","Fondo ERRANO","T0",0
"2021-06-11 00:00:00","Fondo ERRANO","T0",0
"2021-06-11 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-12 00:00:00","Fondo ERRANO","T0",13.75656
"2021-06-12 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-13 00:00:00","Fondo ERRANO","T0",0
"2021-06-13 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-14 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-14 00:00:00","Fondo ERRANO","T0",9.50472
"2021-06-15 00:00:00","Fondo ERRANO","T0",0
"2021-06-15 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-16 00:00:00","Fondo ERRANO","T0",12.54912
"2021-06-16 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-17 00:00:00","Fondo ERRANO","T0",3.4056
"2021-06-17 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-18 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-18 00:00:00","Fondo ERRANO","T0",9.3138
"2021-06-19 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-19 00:00:00","Fondo ERRANO","T0",15.84636
"2021-06-20 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-20 00:00:00","Fondo ERRANO","T0",8.61204
"2021-06-21 00:00:00","Fondo ERRANO","T0",11.1198
"2021-06-21 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-22 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-22 00:00:00","Fondo ERRANO","T0",8.7204
"2021-06-23 00:00:00","Fondo ERRANO","T0",10.8876
"2021-06-23 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-24 00:00:00","Fondo ERRANO","T0",0
"2021-06-24 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-25 00:00:00","Fondo ERRANO","T0",21.78552
"2021-06-25 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-26 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-26 00:00:00","Fondo ERRANO","T0",14.32932
"2021-06-27 00:00:00","Fondo ERRANO","T0",10.87212
"2021-06-27 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-28 00:00:00","Fondo ERRANO","T0",10.9392
"2021-06-28 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-29 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-06-29 00:00:00","Fondo ERRANO","T0",13.27668
"2021-06-30 00:00:00","Fondo ERRANO","T0",13.09608
"2021-06-30 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-01 00:00:00","Fondo ERRANO","T0",12.96708
"2021-07-01 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-02 00:00:00","Fondo ERRANO","T0",12.98256
"2021-07-02 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-03 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-03 00:00:00","Fondo ERRANO","T0",15.02592
"2021-07-04 00:00:00","Fondo ERRANO","T0",13.04448
"2021-07-04 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-05 00:00:00","Fondo ERRANO","T0",13.04448
"2021-07-05 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-06 00:00:00","Fondo ERRANO","T0",13.0806
"2021-07-06 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-07 00:00:00","Fondo ERRANO","T0",12.85872
"2021-07-07 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-08 00:00:00","Fondo ERRANO","T0",12.80712
"2021-07-08 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-09 00:00:00","Fondo ERRANO","T0",12.7452
"2021-07-09 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-10 00:00:00","Fondo ERRANO","T0",12.7452
"2021-07-10 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-11 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-11 00:00:00","Fondo ERRANO","T0",12.7968
"2021-07-12 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-12 00:00:00","Fondo ERRANO","T0",12.96192
"2021-07-13 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-13 00:00:00","Fondo ERRANO","T0",7.89996
"2021-07-14 00:00:00","Fondo Errano_T0_2021","T0",0
"2021-07-14 00:00:00","Fondo ERRANO","T0",0
"2021-07-15 00:00:00","Fondo ERRANO","T0",0
